"","9E","AA","AQ","AS","B6","CO","DH","DL","EA","EV","F9","FL","HA","HP","ML (1)","MQ","NW","OH","OO","PA (1)","PI","PS","TW","TZ","UA","US","VX","WN","XE","YV"
"2004",NA,8.14362266289945,NA,6.64063872255489,1.62829128195923,6.87298906943588,7.49846793993544,8.21157898787079,NA,5.80917428482817,NA,7.8028931963704,-2.07163587013258,6.91939898515121,NA,9.24189752765057,5.71462695517465,4.7794430997457,3.80035816334192,NA,NA,NA,NA,5.57117835033627,5.97595319043381,4.47897792306051,NA,6.27626721988309,7.87724402264199,NA
"2005",NA,8.31173387705785,NA,12.2204396795294,10.8049802738877,8.5726993048971,6.01011342013395,7.9131801110296,NA,9.95583907142808,3.50754517674577,14.366393374483,-2.30572414366478,3.34621258712587,NA,7.65797388861345,8.82535008672843,3.40967303485173,3.84961873616858,NA,NA,NA,NA,4.63212958289359,7.56035793660077,6.64020400469672,NA,5.33549101680224,8.89223626095602,NA
"2006",NA,9.59826613841452,-0.645941028677044,9.12842289577782,10.9096036041876,11.3113974736046,NA,7.0122104492649,NA,14.5596582894158,4.65275348670344,9.44473260179158,-1.0319958391925,NA,NA,10.890673429135,8.05305185091545,8.88003104270219,8.19926490530746,NA,NA,NA,NA,15.7707203718048,10.5024576309338,6.62912139735187,NA,5.04347534532347,10.7223300248023,11.6271463197702
"2007",8.13833707721455,14.4418688379307,-1.37689579389429,9.26278775227051,13.4399356548879,10.2694633669447,NA,7.30303871473321,NA,17.1957291128166,7.43188548864758,7.93792256867883,-0.430517565030839,NA,NA,12.9927935606978,12.5591417983995,13.1350508528941,8.83888716371204,NA,NA,NA,NA,NA,12.7531220524429,11.5272686365997,NA,5.47295839606969,10.0070517753756,10.9634764761045
"2008",4.11113470325021,12.607194035714,-2.88867389060887,4.80434636209358,11.0841843905181,10.9790372802913,NA,7.85516315488338,NA,10.2080024157138,6.10824666610752,9.09137538507922,1.26440893942364,NA,NA,9.8906679457765,7.36853912992938,11.817467683998,6.59888473686873,NA,NA,NA,NA,NA,11.2913221866802,2.84811000569397,NA,5.17967817300539,10.6354048000352,11.7751814336008
"2009",1.42536071895018,6.34395953286659,NA,1.5718117837798,5.45832679574481,6.16372980910426,NA,4.77628555863474,NA,11.6826343204101,6.73889326415269,8.52814912143239,0.341277918362856,NA,NA,6.58806663700628,4.80191912032864,11.11043481829,3.96592608000416,NA,NA,NA,NA,NA,1.36083934610591,2.4155266808154,NA,2.25716738518812,6.7399525243625,6.5854115418624
"2010",3.86663029814283,3.82151322990979,NA,-2.37405446014922,6.46050585832309,3.40172395580251,NA,5.51360860857368,NA,4.58623034315093,4.65724949967464,2.96485690664212,0.845105878868651,NA,NA,6.20210557112791,NA,7.49816144035797,6.24288323036488,NA,NA,NA,NA,NA,-4.01385319115507,0.510381418410648,NA,4.79016749435503,6.90915983622912,2.99457847179577
"2011",NA,5.25684425633529,NA,-2.39059471303762,9.99195997011001,6.290969553834,NA,1.73413162020785,NA,9.25449789741394,6.67021828908555,2.18581357901388,0.135338119986782,NA,NA,6.12951227067452,NA,NA,5.36120347078546,NA,NA,NA,NA,NA,2.69367235999451,3.36374073557539,NA,4.04526775653686,9.49404630262576,2.35953774654719
"2012",NA,6.39809369612006,NA,-1.90224832283751,4.85082154902992,NA,NA,-0.801395195496367,NA,7.29349913644214,7.87889312831954,-0.261874702294242,0.314356368746791,NA,NA,2.88436115474192,NA,NA,3.98463048067742,NA,NA,NA,NA,NA,5.09058669973742,-1.24184837667942,4.03234466653182,2.88242853663397,NA,1.31890859191982
"2013",2.98303213233691,5.90288131986716,NA,-1.06319097848084,9.12900541512471,NA,NA,1.98080815882977,NA,10.5890127801343,12.8554580507911,5.72370352747297,0.0195236181740082,NA,NA,10.7472597592275,NA,NA,5.56032854088425,NA,NA,NA,NA,NA,3.75796035581705,2.85761689291101,5.18209996125533,7.24790499239843,NA,8.12742895489292
