"","small_est","small_se","med_est","med_est","large_est","large_se","pop_estimate","pop_se"
"1989",NA,NA,NA,NA,NA,NA,0,0
"1990",NA,NA,NA,NA,NA,NA,0,0
"1991",NA,NA,NA,NA,NA,NA,0,0
"1992",NA,NA,NA,NA,NA,NA,0,0
"1993",NA,NA,NA,NA,NA,NA,0,0
"1994",NA,NA,NA,NA,NA,NA,0,0
"1995",NA,NA,NA,NA,NA,NA,0,0
"1996",NA,NA,NA,NA,NA,NA,0,0
"1997",NA,NA,NA,NA,NA,NA,0,0
"1998",NA,NA,NA,NA,NA,NA,0,0
"1999",NA,NA,NA,NA,NA,NA,0,0
"2000",NA,NA,NA,NA,NA,NA,0,0
"2001",NA,NA,NA,NA,NA,NA,0,0
"2002",NA,NA,NA,NA,NA,NA,0,0
"2003",-0.159129467136107,0.000862123090533743,-0.197217857678235,0.00325546374637184,-0.154136735553493,0.28667289448012,-0.510484060367836,0.290790481317025
"2004",-0.0733458826465878,0.00025572138897979,-0.0802980752966644,0.0275489377192556,-0.795081852332556,0.393638732152971,-0.948725810275808,0.421443391261206
"2005",NA,NA,-0.233434742687183,0.00551577636315244,-2.42456671400435,0.144279013339551,-2.65800145669153,0.149794789702704
"2006",NA,NA,-0.257793229330231,0.0102361159032238,-0.753245021730717,0.702977131659984,-1.01103825106095,0.713213247563207
"2007",NA,NA,-0.220584817315106,0.00395728313262586,0.603943879195249,0.800058993355634,0.383359061880143,0.80401627648826
"2008",NA,NA,-0.215676252709216,0.0067658276412141,0.34008508809328,0.933360669972658,0.124408835384064,0.940126497613872
"2009",NA,NA,-0.0790043883708173,0.00806027724412395,1.28758601320459,1.21672350011651,1.20858162483378,1.22478377736063
"2010",NA,NA,-0.185844908605038,0.00437668405901431,0.405352932401328,0.11646829821582,0.21950802379629,0.120844982274834
"2011",NA,NA,-0.149859529517531,0.00729336290847066,1.50040545563814,0.492547095984655,1.35054592612061,0.499840458893126
"2012",NA,NA,-0.115462226227001,0.0176373484244024,2.36754217445298,4.6893318480933,2.25207994822598,4.7069691965177
"2013",-0.027861549954348,NA,0.00399442133664528,0.00770445597872139,3.14021258281241,2.60339300711416,3.11634545419471,2.61109746309288
