"","small_est","small_se","med_est","med_est","large_est","large_se","pop_estimate","pop_se"
"1989",0.0164700546973945,3.8095079933279e-05,0.023430629987888,0.00273673925708109,7.48724748773595,0.639921505018459,7.52714817242123,0.642696339355473
"1990",-0.00676909249220571,0.00028590351473624,0.25696983565496,0.0233460582135116,6.25924475183804,0.648234448505358,6.50944549500079,0.671866410233606
"1991",-0.00465532528671757,NA,0.0974501889846951,0.00314129194841739,2.7062737102217,1.19439605077804,2.79906857391968,1.19753734272646
"1992",NA,NA,0.0880585760342295,0.00195851191179032,4.56099773431455,0.460240448023915,4.64905631034878,0.462198959935705
"1993",NA,NA,0.0858243421431743,0.00339678069401252,7.27595273218996,0.62350600135987,7.36177707433313,0.626902782053883
"1994",NA,NA,0.0175666676358239,0.00104905488035452,6.51078099139636,0.724170395830151,6.52834765903218,0.725219450710506
"1995",NA,NA,0.131956175350886,0.0100477481122717,7.18478046083,0.583749888841354,7.31673663618089,0.593797636953626
"1996",NA,NA,0.0115363082898195,0.00550718132929325,11.3853714351136,1.0479294400514,11.3969077434034,1.0534366213807
"1997",NA,NA,0.011797093281654,0.000671824271605784,7.13290804351228,1.25852919440005,7.14470513679394,1.25920101867166
"1998",NA,NA,0.0437606325720909,0.00426754279155467,4.6033130402056,1.04996665897467,4.64707367277769,1.05423420176623
"1999",NA,NA,0.139922010010785,0.010479839654435,10.7756827519708,1.36743041091117,10.9156047619816,1.3779102505656
"2000",NA,NA,0.0329080584427395,0.00301584993965421,10.5251328008134,2.26535567691868,10.5580408592561,2.26837152685833
"2001",NA,NA,0.121171293681179,0.0149379846914114,5.02749766288949,1.09730834647746,5.14866895657067,1.11224633116887
"2002",NA,NA,-0.123485668769261,0.00275061527278195,2.48548787196094,1.006852108687,2.36200220319168,1.00960272395979
"2003",NA,NA,-0.0529788420770167,0.00089702745094521,0.0765994131346237,0.65698125644598,0.023620571057607,0.657878283896925
"2004",NA,NA,0.0474347196920306,0.00144647771377797,10.551471449851,1.83856576581068,10.598906169543,1.84001224352446
"2005",NA,NA,0.136966347492663,0.00713124497670077,4.54880273397076,0.944080821271441,4.68576908146342,0.951212066248142
"2006",NA,NA,0.064857356389169,0.00305688325623189,9.54361419939793,1.415533872022,9.6084715557871,1.41859075527823
"2007",NA,NA,0.21534825678347,0.0136985471439074,16.9582065816207,2.47695792379592,17.1735548384042,2.49065647093982
"2008",NA,NA,0.0494498954346694,0.00341076094341555,17.0482839473296,1.73020138670408,17.0977338427643,1.7336121476475
"2009",NA,NA,0.0904684488856901,0.00977064382360533,8.57505330825124,1.69258607873789,8.66552175713693,1.70235672256149
"2010",NA,NA,-0.0900800978994866,0.000686137579455221,5.38067254726314,1.35195738116825,5.29059244936365,1.35264351874771
"2011",NA,NA,-0.051286323364944,0.00691916580949352,7.89893627034249,1.56832172787236,7.84764994697754,1.57524089368185
"2012",NA,NA,-0.0930458770716187,0.00148765760729194,2.7107854395709,2.35467676488465,2.61773956249928,2.35616442249194
"2013",NA,NA,0.062730594529788,0.00520132715611054,7.49814544716966,3.33024047833129,7.56087604169945,3.3354418054874
