"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"37","BGM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","BGR","0","66","166","27","293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","BHM","0","0","0","0","0","0","541","988","1018","1006","1290","672","639","647","283","338","306","354","327","51","0","2","5","0","0"
"40","BIL","698","772","695","857","711","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","BIS","1393","1316","1372","1171","965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","BJI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","BKG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","BLI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","BMI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","BNA","0","0","0","0","0","0","791","2720","2670","2046","2260","1676","1554","1190","851","779","6","0","2","0","1","0","0","0","0"
"47","BOI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","BOS","10465","10196","9737","9175","9325","12775","11538","10913","10212","10087","9361","8678","8068","6668","6679","6563","6563","6644","6645","6472","5275","4663","5047","0","0"
"49","BPT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","BQK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","BQN","0","0","0","0","0","0","0","0","0","0","0","17","259","246","294","343","341","365","365","366","333","332","318","0","0"
"52","BRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","BRO","0","0","0","0","202","1105","687","600","472","362","93","55","254","249","0","0","4","0","1","0","0","0","0","0","0"
"54","BRW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","BTM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","BTR","1204","1067","1254","1199","644","508","1","0","0","0","0","0","129","294","308","296","346","410","321","264","1","9","0","0","0"
"57","BTV","1482","1330","1087","611","472","84","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","0"
"58","BUF","2536","2125","2939","2174","2002","3854","2482","2137","1577","1423","1811","1664","1059","777","441","421","278","285","294","203","16","0","0","0","0"
"59","BUR","482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","BWI","1449","915","1517","2087","3121","11419","6265","4292","4097","3752","3679","3566","3552","3032","3049","3064","2682","2010","1992","1986","1668","1553","1326","0","0"
"61","BZN","1279","1384","1395","1323","1355","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","CAE","0","635","897","14","0","0","0","576","729","413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","CAK","0","385","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","CCR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","CDC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","CDV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","CEC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","CHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","CHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","CHS","0","0","0","0","373","4182","2020","1047","1026","1095","965","625","56","25","16","31","35","10","26","22","4","0","0","0","0"
