"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"92","DAB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","530","502","522","822","644","865","1479","791","54","4","5"
"93","DAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","431","1","0","0","0","0","0","0","0","1761","2920"
"94","DAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","786","834","752","1485","1547","1465","516","3030","2684"
"95","DBQ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","DCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1466","1440","1017","932","1018","205","105","939","3690","3352","2656"
"97","DEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","559","1406","113","18","116","0","0","187","165","20098","17614"
"98","DET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","DFW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42053","51104","2208","179","345","24","43","80","1413","3159","15780"
"100","DHN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1818","2028","1943","1746","1639","1397","1390","1326","1308","1355","1376"
"101","DIK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407"
"102","DLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","DLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","DRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1032","258"
"105","DRT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","372","175"
"106","DSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342","60","1428","1115","1189","1289","1045","944","1372","3084","3325"
"107","DTW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","369","461","561","896","867","832","10","4161","14544","20639","21965"
"108","DUT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","EAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","ECP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1512","2866","1629","1250"
"111","EFD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","EGE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","EKO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","ELM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","832","1048","1302"
