"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"177","ILM","1227","2732","2504","2071","2028","2128","2204","2168","2148","2119","2075","2195","2135","1988","1450","1282","1606","508","703","767","161","255","120","375","496"
"178","IMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","IND","15007","17393","17978","19065","14498","13375","11259","9331","8671","7462","7311","7320","6548","4310","3596","3607","3131","2391","2424","2127","1573","1564","1298","1242","1464"
"180","INL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","IPL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","ISN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","ISO","280","718","685","288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","ISP","3285","2867","3637","2211","1998","2186","2378","2227","1472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","ITH","1077","1085","1077","1087","1077","1078","1056","1208","1331","1325","1306","1407","966","0","0","0","0","0","0","0","0","0","0","0","0"
"186","ITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","IYK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","JAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","JAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","JAX","4795","8052","5870","5207","4851","6639","5536","4640","5221","5383","5499","5850","5287","3513","3483","3630","4256","4663","4468","4334","4018","4115","3300","2623","2374"
"191","JFK","1766","3541","3874","2175","1620","1551","1304","914","156","56","0","0","0","0","0","0","0","2524","2288","2076","1687","1709","2159","2376","2995"
"192","JLN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","JNU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","KOA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241","322","330","335","338","328","319","312"
"195","KSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","KTN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","LAN","433","1076","1080","973","911","719","494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","LAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","LAS","11494","8313","5879","4998","5211","4148","2849","2215","2339","1853","1569","2471","2519","2356","3346","4057","3421","40441","36107","29310","20495","9424","10024","7113","6238"
"200","LAW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","LAX","33154","33652","21782","18830","17738","13991","8520","6955","6145","5332","5483","6065","5772","4404","3716","3919","3568","10615","9712","8445","7376","5798","6873","5843","6180"
"202","LBB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","LCH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","LEX","1762","2139","1393","1379","1381","1375","1512","1348","1079","1036","1034","1015","492","0","0","0","0","0","0","0","0","0","0","0","0"
"205","LFT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","LGA","18562","27432","27667","34978","34625","34531","30589","27372","26891","26146","27507","31577","31715","19455","15610","16609","16936","14760","14176","13324","12812","13046","13150","13090","13136"
"207","LGB","1486","550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","6","0","0","0","0","383","320"
"208","LIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244","311","280","312","328","311","321","321"
"209","LIT","0","0","915","964","963","1017","459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","LMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","LNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","LNY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","LRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","LSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","LWB","0","0","0","0","0","0","4","80","85","76","81","82","77","0","0","0","0","0","0","0","0","0","0","0","0"
"216","LWS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
