"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"18","AMA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","ANC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","ANI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","APF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","APN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","ART","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","ASE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","ATL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30492","7784","9241","5114","7009","5101","4612","0","0","0"
"26","ATW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2077","1148","552","580","681","128","406","0","0","0"
"27","AUS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184","672","866","874","1491","24","46","0","0","0"
"28","AVL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","517","78","174","115","152","115","77","0","0","0"
"29","AVP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1880","708","1134","694","247","8","9","0","0","0"
"30","AZA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","AZO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","466","1723","1108","382","119","4","202","0","0","0"
"32","BDL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","609","1042","1164","1191","981","1123","0","0","0"
"33","BET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","BFF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","BFI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","BFL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","BGM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1079","1042","294","18","0","0","0","0","0","0"
"38","BGR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2194","2805","1625","953","1261","1527","533","0","0","0"
"39","BHM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2450","3008","2102","1850","1615","1198","894","0","0","0"
"40","BIL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","549","0","0","0","0","0","0","0","0","0"
"41","BIS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","BJI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","BKG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","BLI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","BMI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","BNA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2937","2914","2874","2340","1424","936","1487","0","0","0"
"47","BOI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","BOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8220","12823","13387","13812","11732","8475","5279","0","0","0"
"49","BPT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","BQK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","BQN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","BRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","BRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","BRW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","BTM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","BTR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","290","421","189","0","0","0","0","0"
"57","BTV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1644","2093","1107","1047","916","864","1100","0","0","0"
"58","BUF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3685","1831","1981","1732","767","1156","1702","0","0","0"
"59","BUR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","BWI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1378","2069","3713","4142","3825","2386","834","0","0","0"
"61","BZN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","CAE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2778","3055","260","167","260","212","291","0","0","0"
"63","CAK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4352","3537","2416","1011","59","115","251","0","0","0"
"64","CCR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","CDC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","CDV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","CEC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","CHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","891","1476","1093","563","228","87","92","0","0","0"
"69","CHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","544","1009","928","416","2","0","0","0","0","0"
"70","CHS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4721","4527","2078","2478","2317","1795","381","0","0","0"
"71","CIC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","CID","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","575","1355","1023","1090","712","239","241","0","0","0"
"73","CIU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","CKB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0","0","0","0","0"
"75","CLD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","CLE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1570","1786","1986","1504","1593","1026","1564","0","0","0"
"77","CLL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","CLT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1369","3731","2866","2154","1645","919","988","0","0","0"
"79","CMH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1948","2225","3948","3523","2576","944","1470","0","0","0"
"80","CMI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","1072","452","0","0","0","0","0","0","0"
"81","CMX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","COD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","COS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","732","728","509","350","104","0","0","0","0","0"
"84","COU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","CPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","CRP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","CRW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","574","1581","1302","369","224","50","484","0","0","0"
"88","CSG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","CVG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113927","132817","87196","66395","51049","25237","20646","0","0","0"
"90","CWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","CYS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","DAB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","821","412","159","10","85","0","55","0","0","0"
"93","DAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","DAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2067","2374","1722","1570","697","1114","841","0","0","0"
"95","DBQ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","DCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9014","6476","6257","5708","5836","7378","6556","0","0","0"
"97","DEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","331","513","454","89","0","104","0","0","0"
"98","DET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","DFW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","117","946","838","1168","1382","1486","0","0","0"
"100","DHN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0"
"101","DIK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","DLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","DLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","0","0","0"
"104","DRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","DRT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","DSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2859","1303","1283","1328","753","776","616","0","0","0"
"107","DTW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3910","4036","2780","2900","2174","5196","14993","0","0","0"
"108","DUT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","EAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","ECP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","EFD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","EGE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","EKO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","ELM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","ELP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","ERI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","368","1074","402","0","1","0","0","0","0","0"
"117","ESC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","EUG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","EVV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1498","1643","777","0","109","95","595","0","0","0"
"120","EWN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","EWR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","656","938","869","1184","1533","1149","914","0","0","0"
"122","EYW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","FAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","FAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","FAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","FAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","FCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","FLG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","FLL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1270","991","338","107","267","337","149","0","0","0"
"130","FLO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","FMN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","FNT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2348","1170","151","0","0","74","6","0","0","0"
"133","FOE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","FSD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","467","1056","657","654","633","194","170","0","0","0"
"135","FSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","FWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1457","1934","561","1","27","83","248","0","0","0"
"137","GCC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","GCK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","GCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","GEG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","0","0"
"141","GFK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","GGG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","GJT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","GLH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","GNV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"146","GPT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0"
"147","GRB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1032","1402","954","559","235","0","162","0","0","0"
"148","GRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","GRK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","GRR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","1860","1714","1543","1229","586","1164","0","0","0"
"151","GSO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4711","5592","3966","3469","2621","2414","2398","0","0","0"
"152","GSP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3121","2968","1328","1391","1279","378","207","0","0","0"
"153","GST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","GTF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","GTR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","GUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","GUM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","HDN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","HHH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","HIB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","HKY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","HLN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1354","119","0","0","0","0","0","0","0","0"
"163","HNL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","HOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","HOU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","817","1","0","0","0","42","3","0","0","0"
"166","HPN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1669","849","887","975","8","0","54","0","0","0"
"167","HRL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","HSV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4030","2133","998","1019","1320","1711","1277","0","0","0"
"169","HTS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","425","883","641","213","158","220","266","0","0","0"
"170","HVN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655","1024","3","0","0","0","0","0","0","0"
"171","IAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2242","3771","1744","1996","1136","592","1376","0","0","0"
"172","IAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1227","865","1323","1117","1013","996","974","0","0","0"
"173","ICT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1263","482","2","1","0","0","17","0","0","0"
"174","IDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","ILE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","ILG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","ILM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","234","48","75","293","0","0","0","0","0"
"178","IMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","IND","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","948","1948","1047","461","668","1804","2278","0","0","0"
"180","INL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","IPL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","ISN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","ISO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","ISP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1827","546","0","0","0","0","0","0","0","0"
"185","ITH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","ITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","IYK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","JAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","JAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1013","933","629","506","398","484","422","0","0","0"
"190","JAX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4024","4896","3547","3265","2658","1752","1110","0","0","0"
"191","JFK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9214","16888","15798","20324","18926","24236","16505","0","0","0"
"192","JLN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","JNU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","KOA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","KSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","KTN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","LAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","647","1441","837","354","478","0","16","0","0","0"
"198","LAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","LAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","LAW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","LAX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","LBB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","LCH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","LEX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2956","3411","2906","2747","2415","1279","1601","0","0","0"
"205","LFT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","LGA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15486","15715","13777","13737","13469","11208","5900","0","0","0"
"207","LGB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","LIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","LIT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1155","1104","500","118","36","44","216","0","0","0"
"210","LMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","LNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","LNY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","LRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","LSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"215","LWB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"216","LWS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","LYH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","MAF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","MAZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","MBS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0"
"221","MCI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1097","1301","1869","1306","1424","1481","1571","0","0","0"
"222","MCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"223","MCO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5452","5329","2067","1871","481","78","155","0","0","0"
"224","MDT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2897","1600","1137","964","371","56","483","0","0","0"
"225","MDW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","648","223","311","533","377","368","519","0","0","0"
"226","MEI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","MEM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1192","1584","1655","1201","609","368","4694","0","0","0"
"228","MFE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","0","0","0"
"229","MFR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","MGM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0"
"231","MHK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","MHT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2062","978","1154","1083","923","8","0","0","0","0"
"233","MIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","732","1328","1128","614","624","295","21","0","0","0"
